species,parent1,parent2,offspring,prob
lily,rrYYSs,RrYyss,RrYYSs,0.125
lily,rrYYSs,RrYyss,RrYYss,0.125
lily,rrYYSs,RrYyss,RrYySs,0.125
lily,rrYYSs,RrYyss,RrYyss,0.125
lily,rrYYSs,RrYyss,rrYYSs,0.125
lily,rrYYSs,RrYyss,rrYYss,0.125
lily,rrYYSs,RrYyss,rrYySs,0.125
lily,rrYYSs,RrYyss,rrYyss,0.125
lily,rrYYSS,RrYyss,RrYYSs,0.25
lily,rrYYSS,RrYyss,RrYySs,0.25
lily,rrYYSS,RrYyss,rrYYSs,0.25
lily,rrYYSS,RrYyss,rrYySs,0.25
lily,Rryyss,RrYyss,RrYyss,0.25
lily,Rryyss,RrYyss,Rryyss,0.25
lily,Rryyss,RrYyss,RRYyss,0.125
lily,Rryyss,RrYyss,RRyyss,0.125
lily,Rryyss,RrYyss,rrYyss,0.125
lily,Rryyss,RrYyss,rryyss,0.125
lily,RryySs,RrYyss,RrYySs,0.125
lily,RryySs,RrYyss,RrYyss,0.125
lily,RryySs,RrYyss,RryySs,0.125
lily,RryySs,RrYyss,Rryyss,0.125
lily,RryySs,RrYyss,RRYySs,0.0625
lily,RryySs,RrYyss,RRYyss,0.0625
lily,RryySs,RrYyss,RRyySs,0.0625
lily,RryySs,RrYyss,RRyyss,0.0625
lily,RryySs,RrYyss,rrYySs,0.0625
lily,RryySs,RrYyss,rrYyss,0.0625
lily,RryySs,RrYyss,rryySs,0.0625
lily,RryySs,RrYyss,rryyss,0.0625
lily,RryySS,RrYyss,RrYySs,0.25
lily,RryySS,RrYyss,RryySs,0.25
lily,RryySS,RrYyss,RRYySs,0.125
lily,RryySS,RrYyss,RRyySs,0.125
lily,RryySS,RrYyss,rrYySs,0.125
lily,RryySS,RrYyss,rryySs,0.125
lily,RrYyss,RrYyss,RrYyss,0.25
lily,RrYyss,RrYyss,RRYyss,0.125
lily,RrYyss,RrYyss,RrYYss,0.125
lily,RrYyss,RrYyss,Rryyss,0.125
lily,RrYyss,RrYyss,rrYyss,0.125
lily,RrYyss,RrYyss,RRYYss,0.0625
lily,RrYyss,RrYyss,RRyyss,0.0625
lily,RrYyss,RrYyss,rrYYss,0.0625
lily,RrYyss,RrYyss,rryyss,0.0625
lily,rryyss,RrYySs,RrYySs,0.125
lily,rryyss,RrYySs,RrYyss,0.125
lily,rryyss,RrYySs,RryySs,0.125
lily,rryyss,RrYySs,Rryyss,0.125
lily,rryyss,RrYySs,rrYySs,0.125
lily,rryyss,RrYySs,rrYyss,0.125
lily,rryyss,RrYySs,rryySs,0.125
lily,rryyss,RrYySs,rryyss,0.125
lily,rryySs,RrYySs,RrYySs,0.125
lily,rryySs,RrYySs,RryySs,0.125
lily,rryySs,RrYySs,rrYySs,0.125
lily,rryySs,RrYySs,rryySs,0.125
lily,rryySs,RrYySs,RrYySS,0.0625
lily,rryySs,RrYySs,RrYyss,0.0625
lily,rryySs,RrYySs,RryySS,0.0625
lily,rryySs,RrYySs,Rryyss,0.0625
lily,rryySs,RrYySs,rrYySS,0.0625
lily,rryySs,RrYySs,rrYyss,0.0625
lily,rryySs,RrYySs,rryySS,0.0625
lily,rryySs,RrYySs,rryyss,0.0625
lily,rryySS,RrYySs,RrYySS,0.125
lily,rryySS,RrYySs,RrYySs,0.125
lily,rryySS,RrYySs,RryySS,0.125
lily,rryySS,RrYySs,RryySs,0.125
lily,rryySS,RrYySs,rrYySS,0.125
lily,rryySS,RrYySs,rrYySs,0.125
lily,rryySS,RrYySs,rryySS,0.125
lily,rryySS,RrYySs,rryySs,0.125
lily,rrYyss,RrYySs,RrYySs,0.125
lily,rrYyss,RrYySs,RrYyss,0.125
lily,rrYyss,RrYySs,rrYySs,0.125
lily,rrYyss,RrYySs,rrYyss,0.125
lily,rrYyss,RrYySs,RrYYSs,0.0625
lily,rrYyss,RrYySs,RrYYss,0.0625
lily,rrYyss,RrYySs,RryySs,0.0625
lily,rrYyss,RrYySs,Rryyss,0.0625
lily,rrYyss,RrYySs,rrYYSs,0.0625
lily,rrYyss,RrYySs,rrYYss,0.0625
lily,rrYyss,RrYySs,rryySs,0.0625
lily,rrYyss,RrYySs,rryyss,0.0625
lily,rrYySs,RrYySs,RrYySs,0.125
lily,rrYySs,RrYySs,rrYySs,0.125
lily,rrYySs,RrYySs,RrYYSs,0.0625
lily,rrYySs,RrYySs,RrYySS,0.0625
lily,rrYySs,RrYySs,RrYyss,0.0625
lily,rrYySs,RrYySs,RryySs,0.0625
lily,rrYySs,RrYySs,rrYYSs,0.0625
lily,rrYySs,RrYySs,rrYySS,0.0625
lily,rrYySs,RrYySs,rrYyss,0.0625
lily,rrYySs,RrYySs,rryySs,0.0625
lily,rrYySs,RrYySs,RrYYSS,0.03125
lily,rrYySs,RrYySs,RrYYss,0.03125
lily,rrYySs,RrYySs,RryySS,0.03125
lily,rrYySs,RrYySs,Rryyss,0.03125
lily,rrYySs,RrYySs,rrYYSS,0.03125
lily,rrYySs,RrYySs,rrYYss,0.03125
lily,rrYySs,RrYySs,rryySS,0.03125
lily,rrYySs,RrYySs,rryyss,0.03125
lily,rrYySS,RrYySs,RrYySS,0.125
lily,rrYySS,RrYySs,RrYySs,0.125
lily,rrYySS,RrYySs,rrYySS,0.125
lily,rrYySS,RrYySs,rrYySs,0.125
lily,rrYySS,RrYySs,RrYYSS,0.0625
lily,rrYySS,RrYySs,RrYYSs,0.0625
lily,rrYySS,RrYySs,RryySS,0.0625
lily,rrYySS,RrYySs,RryySs,0.0625
lily,rrYySS,RrYySs,rrYYSS,0.0625
lily,rrYySS,RrYySs,rrYYSs,0.0625
lily,rrYySS,RrYySs,rryySS,0.0625
lily,rrYySS,RrYySs,rryySs,0.0625
lily,rrYYss,RrYySs,RrYYSs,0.125
lily,rrYYss,RrYySs,RrYYss,0.125
lily,rrYYss,RrYySs,RrYySs,0.125
lily,rrYYss,RrYySs,RrYyss,0.125
lily,rrYYss,RrYySs,rrYYSs,0.125
lily,rrYYss,RrYySs,rrYYss,0.125
lily,rrYYss,RrYySs,rrYySs,0.125
lily,rrYYss,RrYySs,rrYyss,0.125
lily,rrYYSs,RrYySs,RrYYSs,0.125
lily,rrYYSs,RrYySs,RrYySs,0.125
lily,rrYYSs,RrYySs,rrYYSs,0.125
lily,rrYYSs,RrYySs,rrYySs,0.125
lily,rrYYSs,RrYySs,RrYYSS,0.0625
lily,rrYYSs,RrYySs,RrYYss,0.0625
lily,rrYYSs,RrYySs,RrYySS,0.0625
lily,rrYYSs,RrYySs,RrYyss,0.0625
lily,rrYYSs,RrYySs,rrYYSS,0.0625
lily,rrYYSs,RrYySs,rrYYss,0.0625
lily,rrYYSs,RrYySs,rrYySS,0.0625
lily,rrYYSs,RrYySs,rrYyss,0.0625
lily,rrYYSS,RrYySs,RrYYSS,0.125
lily,rrYYSS,RrYySs,RrYYSs,0.125
lily,rrYYSS,RrYySs,RrYySS,0.125
lily,rrYYSS,RrYySs,RrYySs,0.125
lily,rrYYSS,RrYySs,rrYYSS,0.125
lily,rrYYSS,RrYySs,rrYYSs,0.125
lily,rrYYSS,RrYySs,rrYySS,0.125
lily,rrYYSS,RrYySs,rrYySs,0.125
lily,Rryyss,RrYySs,RrYySs,0.125
lily,Rryyss,RrYySs,RrYyss,0.125
lily,Rryyss,RrYySs,RryySs,0.125
lily,Rryyss,RrYySs,Rryyss,0.125
lily,Rryyss,RrYySs,RRYySs,0.0625
lily,Rryyss,RrYySs,RRYyss,0.0625
lily,Rryyss,RrYySs,RRyySs,0.0625
lily,Rryyss,RrYySs,RRyyss,0.0625
lily,Rryyss,RrYySs,rrYySs,0.0625
lily,Rryyss,RrYySs,rrYyss,0.0625
lily,Rryyss,RrYySs,rryySs,0.0625
lily,Rryyss,RrYySs,rryyss,0.0625
lily,RryySs,RrYySs,RrYySs,0.125
lily,RryySs,RrYySs,RryySs,0.125
lily,RryySs,RrYySs,RRYySs,0.0625
lily,RryySs,RrYySs,RRyySs,0.0625
lily,RryySs,RrYySs,RrYySS,0.0625
lily,RryySs,RrYySs,RrYyss,0.0625
lily,RryySs,RrYySs,RryySS,0.0625
lily,RryySs,RrYySs,Rryyss,0.0625
lily,RryySs,RrYySs,rrYySs,0.0625
lily,RryySs,RrYySs,rryySs,0.0625
lily,RryySs,RrYySs,RRYySS,0.03125
lily,RryySs,RrYySs,RRYyss,0.03125
lily,RryySs,RrYySs,RRyySS,0.03125
lily,RryySs,RrYySs,RRyyss,0.03125
lily,RryySs,RrYySs,rrYySS,0.03125
lily,RryySs,RrYySs,rrYyss,0.03125
lily,RryySs,RrYySs,rryySS,0.03125
lily,RryySs,RrYySs,rryyss,0.03125
lily,RryySS,RrYySs,RrYySS,0.125
lily,RryySS,RrYySs,RrYySs,0.125
lily,RryySS,RrYySs,RryySS,0.125
lily,RryySS,RrYySs,RryySs,0.125
lily,RryySS,RrYySs,RRYySS,0.0625
lily,RryySS,RrYySs,RRYySs,0.0625
lily,RryySS,RrYySs,RRyySS,0.0625
lily,RryySS,RrYySs,RRyySs,0.0625
lily,RryySS,RrYySs,rrYySS,0.0625
lily,RryySS,RrYySs,rrYySs,0.0625
lily,RryySS,RrYySs,rryySS,0.0625
lily,RryySS,RrYySs,rryySs,0.0625
lily,RrYyss,RrYySs,RrYySs,0.125
lily,RrYyss,RrYySs,RrYyss,0.125
lily,RrYyss,RrYySs,RRYySs,0.0625
lily,RrYyss,RrYySs,RRYyss,0.0625
lily,RrYyss,RrYySs,RrYYSs,0.0625
lily,RrYyss,RrYySs,RrYYss,0.0625
lily,RrYyss,RrYySs,RryySs,0.0625
lily,RrYyss,RrYySs,Rryyss,0.0625
lily,RrYyss,RrYySs,rrYySs,0.0625
lily,RrYyss,RrYySs,rrYyss,0.0625
lily,RrYyss,RrYySs,RRYYSs,0.03125
lily,RrYyss,RrYySs,RRYYss,0.03125
lily,RrYyss,RrYySs,RRyySs,0.03125
lily,RrYyss,RrYySs,RRyyss,0.03125
lily,RrYyss,RrYySs,rrYYSs,0.03125
lily,RrYyss,RrYySs,rrYYss,0.03125
lily,RrYyss,RrYySs,rryySs,0.03125
lily,RrYyss,RrYySs,rryyss,0.03125
lily,RrYySs,RrYySs,RrYySs,0.125
lily,RrYySs,RrYySs,RRYySs,0.0625
lily,RrYySs,RrYySs,RrYYSs,0.0625
lily,RrYySs,RrYySs,RrYySS,0.0625
lily,RrYySs,RrYySs,RrYyss,0.0625
lily,RrYySs,RrYySs,RryySs,0.0625
lily,RrYySs,RrYySs,rrYySs,0.0625
lily,RrYySs,RrYySs,RRYYSs,0.03125
lily,RrYySs,RrYySs,RRYySS,0.03125
lily,RrYySs,RrYySs,RRYyss,0.03125
lily,RrYySs,RrYySs,RRyySs,0.03125
lily,RrYySs,RrYySs,RrYYSS,0.03125
lily,RrYySs,RrYySs,RrYYss,0.03125
lily,RrYySs,RrYySs,RryySS,0.03125
lily,RrYySs,RrYySs,Rryyss,0.03125
lily,RrYySs,RrYySs,rrYYSs,0.03125
lily,RrYySs,RrYySs,rrYySS,0.03125
lily,RrYySs,RrYySs,rrYyss,0.03125
lily,RrYySs,RrYySs,rryySs,0.03125
lily,RrYySs,RrYySs,RRYYSS,0.015625
lily,RrYySs,RrYySs,RRYYss,0.015625
lily,RrYySs,RrYySs,RRyySS,0.015625
lily,RrYySs,RrYySs,RRyyss,0.015625
lily,RrYySs,RrYySs,rrYYSS,0.015625
lily,RrYySs,RrYySs,rrYYss,0.015625
lily,RrYySs,RrYySs,rryySS,0.015625
lily,RrYySs,RrYySs,rryyss,0.015625
lily,rryyss,RrYySS,RrYySs,0.25
lily,rryyss,RrYySS,RryySs,0.25
lily,rryyss,RrYySS,rrYySs,0.25
lily,rryyss,RrYySS,rryySs,0.25
lily,rryySs,RrYySS,RrYySS,0.125
lily,rryySs,RrYySS,RrYySs,0.125
lily,rryySs,RrYySS,RryySS,0.125
lily,rryySs,RrYySS,RryySs,0.125
lily,rryySs,RrYySS,rrYySS,0.125
lily,rryySs,RrYySS,rrYySs,0.125
lily,rryySs,RrYySS,rryySS,0.125
lily,rryySs,RrYySS,rryySs,0.125
lily,rryySS,RrYySS,RrYySS,0.25
lily,rryySS,RrYySS,RryySS,0.25
lily,rryySS,RrYySS,rrYySS,0.25
lily,rryySS,RrYySS,rryySS,0.25
lily,rrYyss,RrYySS,RrYySs,0.25
lily,rrYyss,RrYySS,rrYySs,0.25
lily,rrYyss,RrYySS,RrYYSs,0.125
lily,rrYyss,RrYySS,RryySs,0.125
lily,rrYyss,RrYySS,rrYYSs,0.125
lily,rrYyss,RrYySS,rryySs,0.125
lily,rrYySs,RrYySS,RrYySS,0.125
lily,rrYySs,RrYySS,RrYySs,0.125
lily,rrYySs,RrYySS,rrYySS,0.125
lily,rrYySs,RrYySS,rrYySs,0.125
lily,rrYySs,RrYySS,RrYYSS,0.0625
lily,rrYySs,RrYySS,RrYYSs,0.0625
lily,rrYySs,RrYySS,RryySS,0.0625
lily,rrYySs,RrYySS,RryySs,0.0625
lily,rrYySs,RrYySS,rrYYSS,0.0625
lily,rrYySs,RrYySS,rrYYSs,0.0625
lily,rrYySs,RrYySS,rryySS,0.0625
lily,rrYySs,RrYySS,rryySs,0.0625
lily,rrYySS,RrYySS,RrYySS,0.25
lily,rrYySS,RrYySS,rrYySS,0.25
lily,rrYySS,RrYySS,RrYYSS,0.125
lily,rrYySS,RrYySS,RryySS,0.125
lily,rrYySS,RrYySS,rrYYSS,0.125
lily,rrYySS,RrYySS,rryySS,0.125
lily,rrYYss,RrYySS,RrYYSs,0.25
lily,rrYYss,RrYySS,RrYySs,0.25
lily,rrYYss,RrYySS,rrYYSs,0.25
lily,rrYYss,RrYySS,rrYySs,0.25
lily,rrYYSs,RrYySS,RrYYSS,0.125
lily,rrYYSs,RrYySS,RrYYSs,0.125
lily,rrYYSs,RrYySS,RrYySS,0.125
lily,rrYYSs,RrYySS,RrYySs,0.125
lily,rrYYSs,RrYySS,rrYYSS,0.125
lily,rrYYSs,RrYySS,rrYYSs,0.125
lily,rrYYSs,RrYySS,rrYySS,0.125
lily,rrYYSs,RrYySS,rrYySs,0.125
lily,rrYYSS,RrYySS,RrYYSS,0.25
lily,rrYYSS,RrYySS,RrYySS,0.25
lily,rrYYSS,RrYySS,rrYYSS,0.25
lily,rrYYSS,RrYySS,rrYySS,0.25
lily,Rryyss,RrYySS,RrYySs,0.25
lily,Rryyss,RrYySS,RryySs,0.25
lily,Rryyss,RrYySS,RRYySs,0.125
lily,Rryyss,RrYySS,RRyySs,0.125
lily,Rryyss,RrYySS,rrYySs,0.125
lily,Rryyss,RrYySS,rryySs,0.125
lily,RryySs,RrYySS,RrYySS,0.125
lily,RryySs,RrYySS,RrYySs,0.125
lily,RryySs,RrYySS,RryySS,0.125
lily,RryySs,RrYySS,RryySs,0.125
lily,RryySs,RrYySS,RRYySS,0.0625
lily,RryySs,RrYySS,RRYySs,0.0625
lily,RryySs,RrYySS,RRyySS,0.0625
lily,RryySs,RrYySS,RRyySs,0.0625
lily,RryySs,RrYySS,rrYySS,0.0625
lily,RryySs,RrYySS,rrYySs,0.0625
lily,RryySs,RrYySS,rryySS,0.0625
lily,RryySs,RrYySS,rryySs,0.0625
lily,RryySS,RrYySS,RrYySS,0.25
lily,RryySS,RrYySS,RryySS,0.25
lily,RryySS,RrYySS,RRYySS,0.125
lily,RryySS,RrYySS,RRyySS,0.125
lily,RryySS,RrYySS,rrYySS,0.125
lily,RryySS,RrYySS,rryySS,0.125
lily,RrYyss,RrYySS,RrYySs,0.25
lily,RrYyss,RrYySS,RRYySs,0.125
lily,RrYyss,RrYySS,RrYYSs,0.125
lily,RrYyss,RrYySS,RryySs,0.125
lily,RrYyss,RrYySS,rrYySs,0.125
lily,RrYyss,RrYySS,RRYYSs,0.0625
lily,RrYyss,RrYySS,RRyySs,0.0625
lily,RrYyss,RrYySS,rrYYSs,0.0625
lily,RrYyss,RrYySS,rryySs,0.0625
lily,RrYySs,RrYySS,RrYySS,0.125
lily,RrYySs,RrYySS,RrYySs,0.125
lily,RrYySs,RrYySS,RRYySS,0.0625
lily,RrYySs,RrYySS,RRYySs,0.0625
lily,RrYySs,RrYySS,RrYYSS,0.0625
lily,RrYySs,RrYySS,RrYYSs,0.0625
lily,RrYySs,RrYySS,RryySS,0.0625
lily,RrYySs,RrYySS,RryySs,0.0625
lily,RrYySs,RrYySS,rrYySS,0.0625
lily,RrYySs,RrYySS,rrYySs,0.0625
lily,RrYySs,RrYySS,RRYYSS,0.03125
lily,RrYySs,RrYySS,RRYYSs,0.03125
lily,RrYySs,RrYySS,RRyySS,0.03125
lily,RrYySs,RrYySS,RRyySs,0.03125
lily,RrYySs,RrYySS,rrYYSS,0.03125
lily,RrYySs,RrYySS,rrYYSs,0.03125
lily,RrYySs,RrYySS,rryySS,0.03125
lily,RrYySs,RrYySS,rryySs,0.03125
lily,RrYySS,RrYySS,RrYySS,0.25
lily,RrYySS,RrYySS,RRYySS,0.125
lily,RrYySS,RrYySS,RrYYSS,0.125
lily,RrYySS,RrYySS,RryySS,0.125
lily,RrYySS,RrYySS,rrYySS,0.125
lily,RrYySS,RrYySS,RRYYSS,0.0625
lily,RrYySS,RrYySS,RRyySS,0.0625
lily,RrYySS,RrYySS,rrYYSS,0.0625
lily,RrYySS,RrYySS,rryySS,0.0625
lily,rryyss,RrYYss,RrYyss,0.5
lily,rryyss,RrYYss,rrYyss,0.5
lily,rryySs,RrYYss,RrYySs,0.25
lily,rryySs,RrYYss,RrYyss,0.25
lily,rryySs,RrYYss,rrYySs,0.25
lily,rryySs,RrYYss,rrYyss,0.25
lily,rryySS,RrYYss,RrYySs,0.5
lily,rryySS,RrYYss,rrYySs,0.5
lily,rrYyss,RrYYss,RrYYss,0.25
lily,rrYyss,RrYYss,RrYyss,0.25
lily,rrYyss,RrYYss,rrYYss,0.25
lily,rrYyss,RrYYss,rrYyss,0.25
lily,rrYySs,RrYYss,RrYYSs,0.125
lily,rrYySs,RrYYss,RrYYss,0.125
lily,rrYySs,RrYYss,RrYySs,0.125
lily,rrYySs,RrYYss,RrYyss,0.125
lily,rrYySs,RrYYss,rrYYSs,0.125
lily,rrYySs,RrYYss,rrYYss,0.125
lily,rrYySs,RrYYss,rrYySs,0.125
lily,rrYySs,RrYYss,rrYyss,0.125
lily,rrYySS,RrYYss,RrYYSs,0.25
lily,rrYySS,RrYYss,RrYySs,0.25
lily,rrYySS,RrYYss,rrYYSs,0.25
lily,rrYySS,RrYYss,rrYySs,0.25
lily,rrYYss,RrYYss,RrYYss,0.5
lily,rrYYss,RrYYss,rrYYss,0.5
lily,rrYYSs,RrYYss,RrYYSs,0.25
lily,rrYYSs,RrYYss,RrYYss,0.25
lily,rrYYSs,RrYYss,rrYYSs,0.25
lily,rrYYSs,RrYYss,rrYYss,0.25
lily,rrYYSS,RrYYss,RrYYSs,0.5
lily,rrYYSS,RrYYss,rrYYSs,0.5
lily,Rryyss,RrYYss,RrYyss,0.5
lily,Rryyss,RrYYss,RRYyss,0.25
lily,Rryyss,RrYYss,rrYyss,0.25
lily,RryySs,RrYYss,RrYySs,0.25
lily,RryySs,RrYYss,RrYyss,0.25
lily,RryySs,RrYYss,RRYySs,0.125
lily,RryySs,RrYYss,RRYyss,0.125
lily,RryySs,RrYYss,rrYySs,0.125
lily,RryySs,RrYYss,rrYyss,0.125
lily,RryySS,RrYYss,RrYySs,0.5
lily,RryySS,RrYYss,RRYySs,0.25
lily,RryySS,RrYYss,rrYySs,0.25
lily,RrYyss,RrYYss,RrYYss,0.25
lily,RrYyss,RrYYss,RrYyss,0.25
lily,RrYyss,RrYYss,RRYYss,0.125
lily,RrYyss,RrYYss,RRYyss,0.125
lily,RrYyss,RrYYss,rrYYss,0.125
lily,RrYyss,RrYYss,rrYyss,0.125
lily,RrYySs,RrYYss,RrYYSs,0.125
lily,RrYySs,RrYYss,RrYYss,0.125
lily,RrYySs,RrYYss,RrYySs,0.125
lily,RrYySs,RrYYss,RrYyss,0.125
lily,RrYySs,RrYYss,RRYYSs,0.0625
lily,RrYySs,RrYYss,RRYYss,0.0625
lily,RrYySs,RrYYss,RRYySs,0.0625
lily,RrYySs,RrYYss,RRYyss,0.0625
lily,RrYySs,RrYYss,rrYYSs,0.0625
lily,RrYySs,RrYYss,rrYYss,0.0625
lily,RrYySs,RrYYss,rrYySs,0.0625
lily,RrYySs,RrYYss,rrYyss,0.0625
lily,RrYySS,RrYYss,RrYYSs,0.25
lily,RrYySS,RrYYss,RrYySs,0.25
lily,RrYySS,RrYYss,RRYYSs,0.125
lily,RrYySS,RrYYss,RRYySs,0.125
lily,RrYySS,RrYYss,rrYYSs,0.125
lily,RrYySS,RrYYss,rrYySs,0.125
lily,RrYYss,RrYYss,RrYYss,0.5
lily,RrYYss,RrYYss,RRYYss,0.25
lily,RrYYss,RrYYss,rrYYss,0.25
lily,rryyss,RrYYSs,RrYySs,0.25
lily,rryyss,RrYYSs,RrYyss,0.25
lily,rryyss,RrYYSs,rrYySs,0.25
lily,rryyss,RrYYSs,rrYyss,0.25
lily,rryySs,RrYYSs,RrYySs,0.25
lily,rryySs,RrYYSs,rrYySs,0.25
lily,rryySs,RrYYSs,RrYySS,0.125
lily,rryySs,RrYYSs,RrYyss,0.125
lily,rryySs,RrYYSs,rrYySS,0.125
lily,rryySs,RrYYSs,rrYyss,0.125
lily,rryySS,RrYYSs,RrYySS,0.25
lily,rryySS,RrYYSs,RrYySs,0.25
lily,rryySS,RrYYSs,rrYySS,0.25
lily,rryySS,RrYYSs,rrYySs,0.25
lily,rrYyss,RrYYSs,RrYYSs,0.125
lily,rrYyss,RrYYSs,RrYYss,0.125
lily,rrYyss,RrYYSs,RrYySs,0.125
lily,rrYyss,RrYYSs,RrYyss,0.125
lily,rrYyss,RrYYSs,rrYYSs,0.125
lily,rrYyss,RrYYSs,rrYYss,0.125
lily,rrYyss,RrYYSs,rrYySs,0.125
lily,rrYyss,RrYYSs,rrYyss,0.125
lily,rrYySs,RrYYSs,RrYYSs,0.125
lily,rrYySs,RrYYSs,RrYySs,0.125
lily,rrYySs,RrYYSs,rrYYSs,0.125
lily,rrYySs,RrYYSs,rrYySs,0.125
lily,rrYySs,RrYYSs,RrYYSS,0.0625
lily,rrYySs,RrYYSs,RrYYss,0.0625
lily,rrYySs,RrYYSs,RrYySS,0.0625
lily,rrYySs,RrYYSs,RrYyss,0.0625
lily,rrYySs,RrYYSs,rrYYSS,0.0625
lily,rrYySs,RrYYSs,rrYYss,0.0625
lily,rrYySs,RrYYSs,rrYySS,0.0625
lily,rrYySs,RrYYSs,rrYyss,0.0625
lily,rrYySS,RrYYSs,RrYYSS,0.125
lily,rrYySS,RrYYSs,RrYYSs,0.125
lily,rrYySS,RrYYSs,RrYySS,0.125
lily,rrYySS,RrYYSs,RrYySs,0.125
lily,rrYySS,RrYYSs,rrYYSS,0.125
lily,rrYySS,RrYYSs,rrYYSs,0.125
lily,rrYySS,RrYYSs,rrYySS,0.125
lily,rrYySS,RrYYSs,rrYySs,0.125
lily,rrYYss,RrYYSs,RrYYSs,0.25
lily,rrYYss,RrYYSs,RrYYss,0.25
lily,rrYYss,RrYYSs,rrYYSs,0.25
lily,rrYYss,RrYYSs,rrYYss,0.25
lily,rrYYSs,RrYYSs,RrYYSs,0.25
lily,rrYYSs,RrYYSs,rrYYSs,0.25
lily,rrYYSs,RrYYSs,RrYYSS,0.125
lily,rrYYSs,RrYYSs,RrYYss,0.125
lily,rrYYSs,RrYYSs,rrYYSS,0.125
lily,rrYYSs,RrYYSs,rrYYss,0.125
lily,rrYYSS,RrYYSs,RrYYSS,0.25
lily,rrYYSS,RrYYSs,RrYYSs,0.25
lily,rrYYSS,RrYYSs,rrYYSS,0.25
lily,rrYYSS,RrYYSs,rrYYSs,0.25
lily,Rryyss,RrYYSs,RrYySs,0.25
lily,Rryyss,RrYYSs,RrYyss,0.25
lily,Rryyss,RrYYSs,RRYySs,0.125
lily,Rryyss,RrYYSs,RRYyss,0.125
lily,Rryyss,RrYYSs,rrYySs,0.125
lily,Rryyss,RrYYSs,rrYyss,0.125
lily,RryySs,RrYYSs,RrYySs,0.25
lily,RryySs,RrYYSs,RRYySs,0.125
lily,RryySs,RrYYSs,RrYySS,0.125
lily,RryySs,RrYYSs,RrYyss,0.125
lily,RryySs,RrYYSs,rrYySs,0.125
lily,RryySs,RrYYSs,RRYySS,0.0625
lily,RryySs,RrYYSs,RRYyss,0.0625
lily,RryySs,RrYYSs,rrYySS,0.0625
lily,RryySs,RrYYSs,rrYyss,0.0625
lily,RryySS,RrYYSs,RrYySS,0.25
lily,RryySS,RrYYSs,RrYySs,0.25
lily,RryySS,RrYYSs,RRYySS,0.125
lily,RryySS,RrYYSs,RRYySs,0.125
lily,RryySS,RrYYSs,rrYySS,0.125
lily,RryySS,RrYYSs,rrYySs,0.125
lily,RrYyss,RrYYSs,RrYYSs,0.125
lily,RrYyss,RrYYSs,RrYYss,0.125
lily,RrYyss,RrYYSs,RrYySs,0.125
lily,RrYyss,RrYYSs,RrYyss,0.125
lily,RrYyss,RrYYSs,RRYYSs,0.0625
lily,RrYyss,RrYYSs,RRYYss,0.0625
lily,RrYyss,RrYYSs,RRYySs,0.0625
lily,RrYyss,RrYYSs,RRYyss,0.0625
lily,RrYyss,RrYYSs,rrYYSs,0.0625
lily,RrYyss,RrYYSs,rrYYss,0.0625
lily,RrYyss,RrYYSs,rrYySs,0.0625
lily,RrYyss,RrYYSs,rrYyss,0.0625
lily,RrYySs,RrYYSs,RrYYSs,0.125
lily,RrYySs,RrYYSs,RrYySs,0.125
lily,RrYySs,RrYYSs,RRYYSs,0.0625
lily,RrYySs,RrYYSs,RRYySs,0.0625
lily,RrYySs,RrYYSs,RrYYSS,0.0625
lily,RrYySs,RrYYSs,RrYYss,0.0625
lily,RrYySs,RrYYSs,RrYySS,0.0625
lily,RrYySs,RrYYSs,RrYyss,0.0625
lily,RrYySs,RrYYSs,rrYYSs,0.0625
lily,RrYySs,RrYYSs,rrYySs,0.0625
lily,RrYySs,RrYYSs,RRYYSS,0.03125
lily,RrYySs,RrYYSs,RRYYss,0.03125
lily,RrYySs,RrYYSs,RRYySS,0.03125
lily,RrYySs,RrYYSs,RRYyss,0.03125
lily,RrYySs,RrYYSs,rrYYSS,0.03125
lily,RrYySs,RrYYSs,rrYYss,0.03125
lily,RrYySs,RrYYSs,rrYySS,0.03125
lily,RrYySs,RrYYSs,rrYyss,0.03125
lily,RrYySS,RrYYSs,RrYYSS,0.125
lily,RrYySS,RrYYSs,RrYYSs,0.125
lily,RrYySS,RrYYSs,RrYySS,0.125
lily,RrYySS,RrYYSs,RrYySs,0.125
lily,RrYySS,RrYYSs,RRYYSS,0.0625
lily,RrYySS,RrYYSs,RRYYSs,0.0625
lily,RrYySS,RrYYSs,RRYySS,0.0625
lily,RrYySS,RrYYSs,RRYySs,0.0625
lily,RrYySS,RrYYSs,rrYYSS,0.0625
lily,RrYySS,RrYYSs,rrYYSs,0.0625
lily,RrYySS,RrYYSs,rrYySS,0.0625
lily,RrYySS,RrYYSs,rrYySs,0.0625
lily,RrYYss,RrYYSs,RrYYSs,0.25
lily,RrYYss,RrYYSs,RrYYss,0.25
lily,RrYYss,RrYYSs,RRYYSs,0.125
lily,RrYYss,RrYYSs,RRYYss,0.125
lily,RrYYss,RrYYSs,rrYYSs,0.125
lily,RrYYss,RrYYSs,rrYYss,0.125
lily,RrYYSs,RrYYSs,RrYYSs,0.25
lily,RrYYSs,RrYYSs,RRYYSs,0.125
lily,RrYYSs,RrYYSs,RrYYSS,0.125
lily,RrYYSs,RrYYSs,RrYYss,0.125
lily,RrYYSs,RrYYSs,rrYYSs,0.125
